book_id,review_id,sentence_id,review_sentence
b16,r4983,s49366,4/5stars.
b16,r4983,s49369,i think.
b16,r4985,s49386,the stranger.
b16,r4985,s49387,is important.
b16,r4985,s49394,feel?
b16,r4986,s49403,apathy.
b16,r4987,s49420,not.
b16,r4989,s49427,existential perfection.
b16,r4990,s49438,"alas,."
b16,r4990,s49439,she.
b16,r4990,s49442,the stranger.
b16,r4990,s49445,*sobs*
b16,r4992,s49460,4.5 stars.
b16,r4992,s49461,that ending!
b16,r5001,s49535,the stranger.
b16,r5001,s49538,albert camus.
b16,r5001,s49543,arnon grunberg.
b16,r5001,s49546,the trial.
b16,r5001,s49547,of.
b16,r5001,s49548,franz kafka.
b16,r5001,s49549,.
b16,r5001,s49551,or.
b16,r5001,s49555,ian mcewan.
b16,r5003,s49631,jeremy davies.
b16,r5003,s49632,in.
b16,r5003,s49633,his review.
b16,r5003,s49637,.
b16,r5005,s49650,not really.
b16,r5005,s49654,that's right.
b16,r5007,s49673,but murder?.
b16,r5007,s49690,manipulative bastards.
b16,r5007,s49702,(p. 152).
b16,r5007,s49707,subsequently.
b16,r5007,s49710,before.
b16,r5007,s49717,see.
b16,r5007,s49719,.
b16,r5007,s49727,introvert.
b16,r5007,s49728,thing.
b16,r5007,s49730,rebel.
b16,r5007,s49750,!
b16,r5008,s49752,the stranger.
b16,r5008,s49753,.
b16,r5009,s49786,'slaughterhouse-5'.
b16,r5009,s49787,.
b16,r5009,s49790,nothing hurts.
b16,r5009,s49800,:.
b16,r5009,s49817,it's pure.
b16,r5011,s49859,!
b16,r5013,s49872,*spoilers*.
b16,r5013,s49882,so.
b16,r5013,s49892,not.
b16,r5013,s49893,to be.
b16,r5017,s49918,third review.
b16,r5017,s49920,the outsider.
b16,r5017,s49922,(.
b16,r5017,s49923,https://en.wikipedia.org/wiki/the_str.... ).
b16,r5017,s49934,(p. 68).
b16,r5017,s49936,.
b16,r5017,s49938,4.5 stars.
b16,r5017,s49942,mortal night.
b16,r5017,s49946,(pp.
b16,r5017,s49947,51-52).
b16,r5017,s49954,.
b16,r5017,s49955,.
b16,r5017,s49956,.
b16,r5017,s49957,.
b16,r5017,s49958,(p. 64).
b16,r5017,s49962,.
b16,r5017,s49963,.
b16,r5017,s49964,(p. 84).
b16,r5020,s49999,"*4,5 stars."
b16,r5020,s50008,the stranger.
b16,r5020,s50012,lives.
b16,r5020,s50013,.
b16,r5023,s50039,the stranger.
b16,r5023,s50050,- camus.
b16,r5025,s50090,why?
b16,r5026,s50121,https://bookprejudice.wordpress.com/2...
b16,r5028,s50130,the stranger.
b16,r5028,s50135,matthew ward.
b16,r5028,s50139,entire article.
b16,r5028,s50142,(like.
b16,r5028,s50143,bolaño.
b16,r5028,s50146,.)
b16,r5028,s50148,the stranger.
b16,r5030,s50214,naturalism?
b16,r5030,s50215,stoicism?
b16,r5031,s50226,the stranger.
b16,r5031,s50228,the stranger.
b16,r5031,s50235,mother deceased.
b16,r5031,s50236,funeral tomorrow.
b16,r5031,s50237,faithfully yours.
b16,r5031,s50251,"stylistically,."
b16,r5031,s50252,the stranger.
b16,r5032,s50258,faithfully yours.
b16,r5032,s50260,anything.
b16,r5032,s50262,quote -.
b16,r5032,s50265,it was.
b16,r5032,s50270,lead.
b16,r5035,s50293,nothing matters.
b16,r5036,s50309,urban dictionary.
b16,r5036,s50316,in.
b16,r5036,s50317,perfect strangers.
b16,r5038,s50328,not.
b16,r5038,s50348,l'étranger.
b16,r5040,s50368,l'etranger.
b16,r5040,s50378,l'etranger.
b16,r5040,s50379,.
b16,r5040,s50383,king lear.
b16,r5040,s50392,pretty crap.
b16,r5041,s50410,[l'étranger?
b16,r5041,s50412,fucking shite!.
b16,r5042,s50415,the stranger.
b16,r5042,s50417,l'étranger.
b16,r5042,s50418,).
b16,r5042,s50465,chaturanga (bengali).
b16,r5042,s50466,brida (portuguese).
b16,r5042,s50468,chandrakanta (hindi).
b16,r5042,s50471,the plague.
b16,r5042,s50472,the fall.
b16,r5042,s50474,shaina's musings
b16,r5043,s50476,albert camus'.
b16,r5043,s50482,jane eyre.
b16,r5043,s50485,xvi).
b16,r5043,s50489,existentialism.
b16,r5043,s50493,absurdism.
b16,r5043,s50499,the outsider.
b16,r5043,s50501,the stranger.
b16,r5043,s50502,.
b16,r5044,s50505,the stranger.
b16,r5044,s50507,america.
b16,r5044,s50510,america.
b16,r5044,s50512,america.
b16,r5044,s50516,the stranger.
b16,r5044,s50517,mean?
b16,r5044,s50526,the stranger.
b16,r5044,s50536,.
b16,r5044,s50537,.
b16,r5044,s50540,very cold.
b16,r5045,s50547,slow.
b16,r5045,s50568,terrible lie.
b16,r5045,s50569,terrible lie.
b16,r5045,s50570,terrible lie.
b16,r5045,s50571,terrible lie.
b16,r5047,s50592,:))
b16,r5050,s50635,le monde.
b16,r5050,s50637,the stranger.
b16,r5050,s50640,because.
b16,r5050,s50651,understand.
b16,r5050,s50654,the stranger.
b16,r5050,s50669,the stranger.
b16,r5051,s50672,review.
b16,r5051,s50673,the stranger.
b16,r5051,s50690,.
b16,r5051,s50691,.
b16,r5051,s50705,review @.
b16,r5051,s50706,http://more2read.com/review/the-stranger-by-albert-camus/
b16,r5052,s50707,unpopular opinion.
b16,r5052,s50708,the stranger.
b16,r5052,s50709,by.
b16,r5052,s50710,albert camus.
b16,r5052,s50719,meursault.
b16,r5052,s50722,meursault.
b16,r5052,s50728,meursault.
b16,r5052,s50730,meursault.
b16,r5052,s50736,meursault.
b16,r5052,s50737,'s case.
b16,r5052,s50742,meursault.
b16,r5052,s50744,pimp.
b16,r5052,s50745,and especially.
b16,r5052,s50746,salamano.
b16,r5052,s50747,.
b16,r5052,s50749,meursault.
b16,r5052,s50751,prosecutor.
b16,r5052,s50753,priest.
b16,r5052,s50754,(religious figure).
b16,r5052,s50757,meursault.
b16,r5056,s50801,and gee.
b16,r5057,s50822,great book!
b16,r5062,s50876,my review.
b16,r5066,s50929,woow!
b16,r5067,s50939,:)
b16,r5070,s50945,5 stars.
b16,r5071,s50956,the stranger.
b16,r5071,s50975,-ernest hemingway.
b16,r5071,s50977,.
b16,r5072,s50992,the stranger.
b16,r5072,s50994,(pp.
b16,r5072,s50995,94-95).
b16,r5072,s51007,(p. 117).
b16,r5072,s51011,the stranger.
b16,r5072,s51012,).
b16,r5072,s51014,the stranger.
b16,r5072,s51015,.
b16,r5072,s51016,early in.
b16,r5072,s51017,the stranger.
b16,r5076,s51046,the stranger.
b16,r5083,s51111,beware!.
b16,r5088,s51169,.
b16,r5089,s51170,3.5 stars.
b16,r5090,s51188,"sartre writes,."
b16,r5090,s51208,pages 119-123)
b16,r5093,s51246,reminiscent of.
b16,r5093,s51247,steppenwolf.
b16,r5093,s51248,and.
b16,r5094,s51282,http://www.knowledgelost.org/book-rev...
b16,r5096,s51301,albert camus.
b16,r5096,s51305,albert camus.
b16,r5096,s51309,"thank you,."
b16,r5096,s51310,albert camus.
b16,r5098,s51327,everybody's pale.
b16,r5099,s51334,.
b16,r5101,s51336,4.5 stars!.
b16,r5102,s51344,great read.
b16,r5103,s51346,the stranger.
b16,r5103,s51347,is.
b16,r5103,s51349,.
b16,r5106,s51386,'the fall'.
b16,r5106,s51387,", though!"
b16,r5107,s51393,simply shocked!
b16,r5109,s51402,"just, wow."
b16,r5115,s51416,surprisingly.
b16,r5116,s51417,nobody:.
b16,r5117,s51426,when.
b16,r5117,s51430,why??
b16,r5117,s51431,answer:.
b16,r5117,s51434,why not?
b16,r5117,s51436,no!?.
b16,r5118,s51467,suessian shindigs).
b16,r5118,s51468,why?
b16,r5118,s51470,fuck it.
b16,r5118,s51474,insert here.
b16,r5120,s51489,the stranger.
b16,r5120,s51496,5 stars.
b16,r5122,s51519,why?
b16,r5125,s51539,rating: ⭐⭐⭐⭐.
b16,r5125,s51549,#020319 #absurdism
b16,r5130,s51569,... https://www.youtube.com/watch?v=zrar3...
b16,r5133,s51573,self-possession or.
b16,r5133,s51574,anomie?.
b16,r5133,s51585,nouveau roman.
b16,r5133,s51586,.
b16,r5133,s51589,the interrogation.
b16,r5133,s51590,",."
b16,r5133,s51596,anomie.
b16,r5133,s51597,.
b16,r5134,s51615,http://bookriot.com/2015/04/01/riot-r...
b16,r5136,s51637,affective book.
b16,r5141,s51670,the outsider.
b16,r5141,s51671,(or.
b16,r5141,s51672,the stranger.
b16,r5146,s51699,do.
b16,r5146,s51730,made.
b16,r5146,s51733,world.
b16,r5146,s51735,main character.
b16,r5146,s51739,fair enough.
b16,r5146,s51744,excruciatingly.
b16,r5146,s51745,boring.
b16,r5147,s51767,brutal honesty.
b16,r5148,s51779,(dog.
b16,r5148,s51780,heh.).
b16,r5148,s51805,divorce.
b16,r5148,s51818,surrounding meursault.
b16,r5148,s51821,somehow.
b16,r5148,s51824,so that....what?
b16,r5151,s51846,*****3.5*****.
b16,r5151,s51852,the fall.
b16,r5151,s51857,in french.
b16,r5151,s51867,crit.
b16,r5151,s51868,professor used.
b16,r5151,s51870,.
b16,r5152,s51879,are.
b16,r5152,s51880,minuscule.
b16,r5152,s51883,really.
b16,r5153,s51892,does.
b16,r5154,s51901,this piece.
b16,r5154,s51909,says salamano.
b16,r5154,s51913,that'll do.
b16,r5155,s51914,so.
b16,r5155,s51917,meursault.
b16,r5155,s51919,uncomfortable.
b16,r5155,s51920,.
b16,r5156,s51935,reading.
b16,r5156,s51936,the outsider.
b16,r5156,s51940,.
b16,r5156,s51942,the outsider.
b16,r5158,s51954,etc.).
b16,r5159,s51961,».
b16,r5159,s51963,french.
b16,r5163,s51984,the stranger.
b16,r5169,s51999,that's it.
b16,r5174,s52021,the guillotine.
b16,r5174,s52027,albert camus.
b16,r5176,s52054,i'm certain.
b16,r5176,s52055,the stranger.
b16,r5176,s52068,no reason.
b16,r5176,s52069,no motive.
b16,r5176,s52070,no meaning.
b16,r5176,s52080,it's.
b16,r5176,s52081,the stranger.
b16,r5176,s52086,the stranger.
b16,r5178,s52114,j.p.satre.
b16,r5178,s52134,process.
b16,r5178,s52136,.
b16,r5179,s52141,homo sapien.
b16,r5180,s52168,for me.
b16,r5180,s52169,).. but.
b16,r5181,s52178,everyone.
b16,r5182,s52194,are.
b16,r5182,s52195,minuscule.
b16,r5182,s52198,really.
b16,r5183,s52207,does.
b16,r5184,s52216,this piece.
b16,r5184,s52224,says salamano.
b16,r5184,s52228,that'll do.
b16,r5185,s52229,so.
b16,r5185,s52232,meursault.
b16,r5185,s52234,uncomfortable.
b16,r5185,s52235,.
b16,r5186,s52250,reading.
b16,r5186,s52251,the outsider.
b16,r5186,s52255,.
b16,r5186,s52257,the outsider.
b16,r5188,s52269,etc.).
b16,r5189,s52276,».
b16,r5189,s52278,french.
b16,r5193,s52299,the stranger.
b16,r5199,s52314,that's it.
b16,r5204,s52336,the guillotine.
b16,r5204,s52342,albert camus.
b16,r5206,s52369,i'm certain.
b16,r5206,s52370,the stranger.
b16,r5206,s52383,no reason.
b16,r5206,s52384,no motive.
b16,r5206,s52385,no meaning.
b16,r5206,s52395,it's.
b16,r5206,s52396,the stranger.
b16,r5206,s52401,the stranger.
b16,r5208,s52429,j.p.satre.
b16,r5208,s52449,process.
b16,r5208,s52451,.
b16,r5209,s52456,homo sapien.
b16,r5210,s52483,for me.
b16,r5210,s52484,).. but.
b16,r5211,s52493,everyone.
b17,r5212,s52506,‘.
b17,r5212,s52512,favorite novel.
b17,r5212,s52513,.
b17,r5212,s52516,arm.
b17,r5212,s52517,.
b17,r5212,s52535,the jungle.
b17,r5212,s52536,.
b17,r5212,s52547,this review.
b17,r5212,s52554,hunger.
b17,r5212,s52556,gravity’s rainbow.
b17,r5212,s52557,", or."
b17,r5213,s52573,study.
b17,r5213,s52577,think.
b17,r5215,s52599,"-	fyodor dostoevsky,."
b17,r5215,s52616,instead of.
b17,r5215,s52618,).
b17,r5215,s52634,the simpsons.
b17,r5215,s52659,and.
b17,r5215,s52664,not.
b17,r5215,s52673,anna karenina.
b17,r5215,s52674,and.
b17,r5215,s52687,clue.
b17,r5215,s52694,.
b17,r5215,s52696,it.
b17,r5215,s52697,was).
b17,r5215,s52709,strong.
b17,r5216,s52711,6.0 stars.
b17,r5216,s52714,novels.
b17,r5216,s52735,p.s.
b17,r5217,s52750,.
b17,r5217,s52758,|.
b17,r5217,s52759,facebook.
b17,r5217,s52760,|.
b17,r5217,s52761,twitter.
b17,r5217,s52762,|.
b17,r5217,s52763,instagram.
b17,r5217,s52764,|.
b17,r5217,s52765,youtube
b17,r5218,s52779,36%.
b17,r5218,s52781,39%.
b17,r5218,s52792,see?.
b17,r5218,s52794,exactly.
b17,r5218,s52804,macbeth.
b17,r5218,s52805,and.
b17,r5219,s52818,yikes!.
b17,r5219,s52819,panic city!
b17,r5219,s52821,nonstop.
b17,r5219,s52829,auden:.
b17,r5220,s52868,literally!
b17,r5221,s52886,only you.
b17,r5222,s52900,شربیانی
b17,r5223,s52916,***.
b17,r5225,s52942,“crime?
b17,r5225,s52943,what crime?
b17,r5225,s52946,after revisiting.
b17,r5225,s52952,fyodor dostoyevsky.
b17,r5225,s52971,”.
b17,r5225,s52982,my god!
b17,r5225,s52999,nonsense!
b17,r5225,s53019,___
b17,r5227,s53032,raskolnikov.
b17,r5228,s53106,great characters.
b17,r5229,s53116,that's it.
b17,r5229,s53118,or not.
b17,r5229,s53125,madame bovary.
b17,r5231,s53151,!
b17,r5232,s53158,miserable.
b17,r5232,s53173,uh huh.
b17,r5233,s53182,lol.
b17,r5233,s53190,atmosphere.
b17,r5233,s53206,the punishment??.
b17,r5233,s53212,such frenzy.
b17,r5233,s53222,topsy-turvy?”.
b17,r5233,s53228,ha!.
b17,r5233,s53230,wicked book!
b17,r5235,s53272,and in.
b17,r5236,s53286,spoilers.
b17,r5236,s53291,know.
b17,r5236,s53296,erase.
b17,r5236,s53297,the act?
b17,r5236,s53299,but if.
b17,r5236,s53300,there is.
b17,r5236,s53317,they.
b17,r5236,s53318,feel?
b17,r5236,s53322,we.
b17,r5236,s53323,?
b17,r5236,s53331,would.
b17,r5236,s53336,in.
b17,r5236,s53337,fugitive pieces.
b17,r5236,s53340,not forgiveness.
b17,r5236,s53341,not confession.
b17,r5236,s53375,this.
b17,r5236,s53386,this.
b17,r5236,s53387,situation.
b17,r5236,s53389,no.
b17,r5236,s53406,.
b17,r5236,s53420,",."
b17,r5236,s53422,.
b17,r5236,s53447,:).
b17,r5237,s53457,"but, alas!"
b17,r5237,s53464,scarcely.
b17,r5237,s53469,two words.
b17,r5237,s53499,what suffering!.
b17,r5237,s53523,intertwined.
b17,r5237,s53540,.
b17,r5244,s53611,whatsoever.
b17,r5245,s53614,--nietzsche.
b17,r5245,s53620,☺.
b17,r5245,s53627,simple.
b17,r5245,s53659,[nietzsche].
b17,r5245,s53695,peter falk!)
b17,r5245,s53697,unforgettable character!
b17,r5247,s53760,"oh, rasky!!!!!!!!"
b17,r5247,s53762,--damn!
b17,r5247,s53776,dang!
b17,r5247,s53778,but still.
b17,r5247,s53779,"still, goodreaders!"
b17,r5247,s53786,o_o?.
b17,r5248,s53795,shock.
b17,r5248,s53813,5 stars.
b17,r5252,s53850,-.
b17,r5252,s53851,agatha christie.
b17,r5252,s53868,sinnerman.
b17,r5252,s53872,urdu.
b17,r5252,s53873,.
b17,r5252,s53875,sonya.
b17,r5252,s53876,.
b17,r5253,s53893,:).
b17,r5253,s53916,just wow!!
b17,r5253,s53917,!
b17,r5254,s53935,.
b17,r5257,s53959,★★★ /5.
b17,r5258,s53966,😉).
b17,r5258,s53975,beatles.
b17,r5258,s53976,song: 🎶.
b17,r5258,s53978,🎶.
b17,r5258,s53979,**2009 review**.
b17,r5260,s54005,:.
b17,r5260,s54006,"dostoevsky, fyodor."
b17,r5260,s54007,.
b17,r5260,s54008,dislike him.
b17,r5260,s54013,.
b17,r5260,s54015,ghastly rigmarole.
b17,r5262,s54051,markheim.
b17,r5262,s54052,by.
b17,r5262,s54056,http://www.knowledgelost.org/book-rev...
b17,r5263,s54062,and punishment.
b17,r5263,s54063,.
b17,r5263,s54073,|.
b17,r5263,s54074,instagram.
b17,r5263,s54075,|.
b17,r5263,s54076,twitter.
b17,r5263,s54077,|.
b17,r5263,s54078,pinterest.
b17,r5263,s54079,|.
b17,r5263,s54080,shop.
b17,r5263,s54081,|.
b17,r5263,s54082,etsy
b17,r5264,s54088,.
b17,r5265,s54095,really.
b17,r5265,s54104,stand.
b17,r5265,s54119,i think!.
b17,r5266,s54125,greater good.
b17,r5266,s54126,or.
b17,r5266,s54127,higher purposes.
b17,r5266,s54128,?.
b17,r5266,s54130,heartfelt repentance.
b17,r5267,s54141,ha-ha!.
b17,r5269,s54156,p.s.
b17,r5269,s54158,match point.
b17,r5270,s54165,how simple?
b17,r5270,s54169,i do.
b17,r5270,s54173,per.
b17,r5271,s54184,.
b17,r5271,s54189,", freud’s."
b17,r5271,s54193,.
b17,r5271,s54206,just so.
b17,r5271,s54208,just so.
b17,r5271,s54209,.
b17,r5271,s54212,sui generis.
b17,r5271,s54213,.
b17,r5272,s54231,geniuses.
b17,r5272,s54241,https://www.newyorker.com/magazine/20...
b17,r5274,s54246,loved it!
b17,r5277,s54297,and 'bah!'s.
b17,r5277,s54304,bah!
b17,r5277,s54308,nonsense!
b17,r5277,s54315,pfoo!
b17,r5277,s54325,ahoy!-----------------------------------.
b17,r5278,s54337,oh yeah.
b17,r5278,s54343,.
b17,r5281,s54359,https://www.shmoop.com/crime-and-puni...
b17,r5282,s54374,i disagree.
b17,r5283,s54386,wow!.
b17,r5283,s54387,heavy!.
b17,r5283,s54393,this.
b17,r5283,s54394,needs.
b17,r5286,s54436,just incredible.
b17,r5287,s54444,ha.
b17,r5288,s54448,masterpiece!.
b17,r5288,s54451,read it
b17,r5289,s54465,very.
b17,r5289,s54487,drownings.
b17,r5289,s54488,parties.
b17,r5289,s54489,marriages.
b17,r5290,s54500,lolita.
b17,r5291,s54536,probably not.
b17,r5293,s54549,;-).
b17,r5294,s54558,:).
b17,r5297,s54584,*sigh*.
b17,r5299,s54605,.
b17,r5299,s54606,.
b17,r5301,s54631,yes!!!
b17,r5301,s54642,originnal review:.
b17,r5304,s54704,society.
b17,r5305,s54710,wow!
b17,r5309,s54729,"brothers karamazov,."
b17,r5309,s54741,"brothers karamazov,."
b17,r5309,s54743,that's confirmed.
b17,r5309,s54747,i've made.
b17,r5309,s54751,here's c&p:
b17,r5310,s54754,finally.
b17,r5311,s54773,:(
b17,r5312,s54775,– raskolnikov.
b17,r5314,s54795,).
b17,r5315,s54800,that ending?!
b17,r5315,s54801,"no, thanks!"
b17,r5321,s54835,*.
b17,r5321,s54856,*.
b17,r5322,s54885,"yes, definitely."
b17,r5324,s54895,3.75 stars.
b17,r5324,s54896,crime?
b17,r5326,s54934,and.
b17,r5327,s54942,good questions.
b17,r5329,s54974,(p.246).
b17,r5329,s54982,(p.414).
b17,r5329,s54990,.
b17,r5329,s55008,http://dostoevsky-bts.com/blog/americ.... ).
b17,r5331,s55050,fargo.
b17,r5331,s55051,.
b17,r5332,s55064,dostoyevsky's.
b17,r5332,s55065,the idiot.
b17,r5332,s55072,the idiot.
b17,r5332,s55088,and...why?
b17,r5332,s55095,the idiot.
b17,r5333,s55110,”.
b17,r5334,s55113,fyodor dostoevsky.
b17,r5334,s55114,'s.
b17,r5334,s55116,for decades.
b17,r5337,s55138,just kidding.
b17,r5339,s55169,http://headspinningfromvagueness.book...
b17,r5342,s55203,1. characters:.
b17,r5344,s55226,almost shakespearean.
b17,r5346,s55230,that.
b17,r5346,s55234,"usually,."
b17,r5346,s55242,in.
b17,r5347,s55259,holy shit.
b17,r5347,s55268,wuthering heights.
b17,r5347,s55273,wuthering heights.
b17,r5348,s55286,tell.
b17,r5348,s55287,you something.
b17,r5355,s55316,that.
b17,r5356,s55364,-gautam
b17,r5358,s55428,what now?
b17,r5358,s55429,what now?
b17,r5361,s55451,feel.
b17,r5361,s55457,breaking bad.
b17,r5361,s55458,meth-scapades and.
b17,r5361,s55459,dexter's.
b17,r5361,s55460,vigilante justice.)
b17,r5361,s55465,great.
b17,r5361,s55478,draw.
b17,r5361,s55480,the hunt.
b17,r5361,s55493,",."
b17,r5361,s55494,(.
b17,r5361,s55500,the.
b17,r5361,s55501,psychology.
b17,r5361,s55509,psychological conditioning?
b17,r5361,s55510,religion?
b17,r5362,s55523,[.
b17,r5362,s55529,nonsense!
b17,r5362,s55541,right?
b17,r5364,s55580,- watch.
b17,r5364,s55581,this.
b17,r5365,s55600,read it!
b17,r5368,s55607,https://www.goodreads.com/author/show.... )
b17,r5369,s55610,they didn't.
b17,r5371,s55630,age.
b17,r5376,s55673,the good.
b17,r5376,s55674,:.
b17,r5376,s55679,:.
b17,r5376,s55683,:.
b17,r5378,s55689,--nietzsche.
b17,r5378,s55695,☺.
b17,r5378,s55702,simple.
b17,r5378,s55732,[nietzsche].
b17,r5378,s55750,"surprise, surprise."
b17,r5378,s55768,peter falk!)
b17,r5380,s55824,after.
b17,r5380,s55825,brothers karamazov.
b17,r5380,s55845,brothers karamazov.
b17,r5380,s55856,brothers karamazov.
b17,r5385,s55918,brilliant!.
b17,r5387,s55945,celeste.
b17,r5392,s55965,so....3.5 stars?
b17,r5392,s55967,just boring.
b17,r5392,s55968,xd
b17,r5395,s56046,unfair.
b17,r5395,s56047,justice!
b17,r5395,s56051,you're over!
b17,r5395,s56060,particularly about.
b17,r5395,s56070,the cover.
b17,r5396,s56098,http://sharonhenning.blogspot.com/201...
b17,r5397,s56104,hopeful.
b17,r5398,s56115,.
b17,r5398,s56116,.]
b17,r5398,s56120,https://www.goodreads.com/review/show...
b17,r5406,s56180,les misérables.
b17,r5406,s56181,.
b17,r5408,s56200,and yet.
b17,r5408,s56201,*sigh*.
b17,r5420,s56288,carte blanche.
b17,r5420,s56292,"great men,."
b17,r5421,s56336,did.
b17,r5421,s56340,this article.
b17,r5421,s56341,in.
b17,r5421,s56342,the conversation.
b17,r5421,s56361,and.
b17,r5421,s56362,anna karenina.
b17,r5422,s56373,review.
b17,r5422,s56376,jason's.
b17,r5422,s56378,wikipedia.
b17,r5422,s56399,heracles furens.
b17,r5422,s56403,illiad.
b17,r5422,s56406,the gambler.
b17,r5422,s56407,",."
b17,r5422,s56409,",."
b17,r5422,s56410,the idiot.
b17,r5422,s56413,.
b17,r5423,s56428,and sonia!?
b17,r5423,s56430,and dounia!?
b17,r5423,s56435,about….
b17,r5423,s56439,him.’.
b17,r5424,s56449,finally.
b17,r5424,s56457,why?
b17,r5424,s56464,period.
b17,r5424,s56468,i'm convinced.
b17,r5427,s56508,i tried.
b17,r5427,s56509,so hard.
b17,r5427,s56514,pathetic?
b17,r5427,s56515,definitely.
b17,r5427,s56516,but sympathetic?
b17,r5427,s56520,ts.
b17,r5428,s56529,live.
b17,r5428,s56532,razumikhin!
b17,r5428,s56533,daunia!
b17,r5428,s56534,his mother!
b17,r5428,s56536,everything.
b17,r5430,s56553,overly.
b17,r5439,s56589,so.
b17,r5442,s56604,etc.
b17,r5442,s56605,etc.
b17,r5443,s56658,",."
b17,r5443,s56660,",."
b17,r5443,s56667,why is.
b17,r5443,s56673,adieu.
b17,r5443,s56674,to.
b17,r5443,s56675,madame guillotine.
b17,r5443,s56679,raskolnik.
b17,r5443,s56684,übermensch.
b17,r5443,s56692,from nabokov's.
b17,r5443,s56693,the eye.
b17,r5443,s56707,petersburg.
b17,r5443,s56715,carte blanche.
b17,r5445,s56742,c&p.
b17,r5445,s56748,c&p.
b17,r5445,s56751,c&p.
b17,r5445,s56768,karamazov.
b17,r5445,s56788,raskolnikov answers:.
b17,r5446,s56794,here.
b17,r5446,s56798,"now, now."
b17,r5446,s56834,prison).
b17,r5446,s56840,official blog:.
b17,r5446,s56841,http://bookidote.wordpress.com.
b17,r5446,s56842,____________________________.
b17,r5446,s56846,official blog:.
b17,r5446,s56847,http://bookidote.wordpress.com
b17,r5447,s56848,5 stars.
b17,r5448,s56861,a classic!.
b17,r5448,s56862,4.7/5
b17,r5451,s56881,i'm moved.
b17,r5452,s56885,seriously!
b17,r5454,s56908,(3.5 stars)
b17,r5460,s56938,or.
b17,r5460,s56939,white women.
b17,r5460,s56945,and.
b17,r5461,s56968,that's clear..
b17,r5461,s56974,what else?.
b17,r5462,s56978,wow!
b17,r5463,s56997,😔
b17,r5464,s57011,why?
b17,r5466,s57076,take svidrigailov.
b17,r5470,s57162,actually.
b17,r5473,s57200,poor guy.
b17,r5478,s57232,:-)
b17,r5479,s57234,see!
b17,r5483,s57243,*4.5 stars.
b17,r5488,s57265,yes.
b17,r5488,s57267,no.
b17,r5488,s57268,boom.
b17,r5488,s57269,i've read.
b17,r5488,s57272,demagogic.
b17,r5488,s57273,phony.. boom.
b17,r5489,s57321,ta-dah!
b17,r5492,s57348,single.
b17,r5492,s57349,thing.
b17,r5493,s57361,.
b17,r5494,s57374,why?
b17,r5494,s57393,‘aha!
b17,r5495,s57411,top stuff.
b17,r5496,s57422,it...was not.
b17,r5498,s57453,heaven.. *****************.
b17,r5501,s57484,and luzhin!
b17,r5513,s57524,*4.5 stars.
b17,r5518,s57546,yes.
b17,r5518,s57548,no.
b17,r5518,s57549,boom.
b17,r5518,s57550,i've read.
b17,r5518,s57553,demagogic.
b17,r5518,s57554,phony.. boom.
b17,r5519,s57602,ta-dah!
b17,r5522,s57629,single.
b17,r5522,s57630,thing.
b17,r5523,s57642,.
b17,r5524,s57655,why?
b17,r5524,s57674,‘aha!
b17,r5525,s57692,top stuff.
b17,r5526,s57703,it...was not.
b17,r5528,s57734,heaven.. *****************.
b17,r5531,s57765,and luzhin!
b18,r5541,s57804,oh.
b18,r5541,s57805,"oh, man."
b18,r5541,s57807,weirdest.
b18,r5541,s57812,wow.
b18,r5541,s57829,the sims.
b18,r5543,s57875,why?.
b18,r5543,s57876,because....
b18,r5544,s57893,.
b18,r5545,s57908,ulysses.
b18,r5546,s57922,doctor zhivago.
b18,r5546,s57923,", lowry’s."
b18,r5546,s57925,", buck’s."
b18,r5546,s57928,ulysses.
b18,r5547,s57942,thundercats.
b18,r5547,s57946,or teleport.
b18,r5547,s57952,.
b18,r5547,s57955,amazing.
b18,r5547,s57962,moment.
b18,r5547,s57963,lemme explain:.
b18,r5547,s57975,as myth?
b18,r5547,s57976,as allegory?
b18,r5547,s57977,no.
b18,r5547,s57984,does.
b18,r5547,s57987,solitude.
b18,r5547,s57995,solitude.
b18,r5549,s58032,feel.
b18,r5549,s58041,|.
b18,r5549,s58042,twitter.
b18,r5549,s58043,|.
b18,r5549,s58044,insta.
b18,r5549,s58045,|.
b18,r5549,s58046,academia
b18,r5551,s58091,emotions.
b18,r5551,s58092,motivations.
b18,r5551,s58093,character arcs.
b18,r5552,s58111,the times.
b18,r5553,s58117,novel….
b18,r5553,s58130,….
b18,r5553,s58132,ecclesiastes 1:4-6
b18,r5555,s58202,aristotle in.
b18,r5555,s58203,poetics.
b18,r5555,s58212,his.
b18,r5555,s58213,the metamorphosis.
b18,r5555,s58218,hunger.
b18,r5557,s58259,machismo.
b18,r5557,s58272,the.
b18,r5557,s58273,banana massacre.
b18,r5557,s58279,",."
b18,r5559,s58294,what are.
b18,r5559,s58295,we.
b18,r5559,s58296,?.
b18,r5559,s58298,like guernica.
b18,r5559,s58302,big fish.
b18,r5561,s58345,and.
b18,r5561,s58346,freedom.
b18,r5561,s58361,magic realism.
b18,r5562,s58393,ah!.
b18,r5562,s58398,!
b18,r5565,s58445,!
b18,r5566,s58452,hundred years.
b18,r5566,s58480,____
b18,r5568,s58497,sigh.
b18,r5568,s58505,hell no.
b18,r5568,s58509,no.
b18,r5568,s58510,likely not.
b18,r5568,s58512,:)
b18,r5569,s58518,bravo!
b18,r5572,s58556,.*.
